numPulses,locDbShimmer,minIntensity,maxIntensity,f2,GQ_std_cycle_open,mean_MFCC_2nd_coef,mean_MFCC_3rd_coef,std_Log_energy,std_MFCC_4th_coef,std_MFCC_6th_coef,app_entropy_shannon_1_coef,app_entropy_log_1_coef,app_det_TKEO_mean_2_coef,det_LT_entropy_log_1_coef,app_LT_TKEO_mean_1_coef,app_LT_TKEO_std_1_coef,tqwt_entropy_shannon_dec_5,tqwt_entropy_shannon_dec_6,tqwt_entropy_shannon_dec_9,tqwt_entropy_shannon_dec_11,tqwt_entropy_shannon_dec_12,tqwt_entropy_shannon_dec_16,tqwt_entropy_shannon_dec_19,tqwt_entropy_shannon_dec_34,tqwt_entropy_shannon_dec_35,tqwt_entropy_shannon_dec_36,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_12,tqwt_entropy_log_dec_18,tqwt_entropy_log_dec_19,tqwt_entropy_log_dec_25,tqwt_entropy_log_dec_26,tqwt_entropy_log_dec_27,tqwt_entropy_log_dec_28,tqwt_entropy_log_dec_34,tqwt_stdValue_dec_18,tqwt_stdValue_dec_27,tqwt_minValue_dec_13,tqwt_minValue_dec_17,tqwt_kurtosisValue_dec_17,tqwt_kurtosisValue_dec_18,tqwt_kurtosisValue_dec_20,tqwt_kurtosisValue_dec_26,tqwt_kurtosisValue_dec_27,tqwt_kurtosisValue_dec_28,tqwt_kurtosisValue_dec_29,tqwt_kurtosisValue_dec_34,tqwt_kurtosisValue_dec_35,tqwt_kurtosisValue_dec_36,target
2.874613781066398,-0.8773346591782296,-0.6361726800984765,-0.7898281906617739,-1.642811392479918,-0.010100600705761593,0.875835596572901,-0.1706375351081852,0.09092473088135387,2.2792045690710876,0.12494517001836847,-3.3530559735195906,1.796671965454429,2.387009998350641,-0.009046547062472527,1.5963651710110534,1.9958241018279381,-0.2936488350311246,-0.3686797675145232,-0.7395229306319275,-0.4504649431052431,-0.32482235738023496,-0.8434667313674384,-1.0271906679197529,-0.33226966978919936,-0.36507686619867996,-0.40983687202591157,-0.03241721304072926,0.33584321795046845,-0.4368789419570202,-0.761406139991667,-2.7525763443438502,-1.7905812007605368,-1.2251058811385434,-0.9020901175509736,-1.1747121297313934,-0.8705941892149038,-0.5791756719829596,0.642662485380471,1.0620915420118937,-0.12000275715971043,-0.3682643590329336,-0.4945458646604887,-0.23698950416673203,-0.38757700150117635,-0.501807669616884,-0.5944612581390981,-0.7216432008542585,-0.39121475388317484,-0.6136283645833217,1
-0.9174895363992256,-0.6288494526502074,0.5478443846082984,0.4587785813533075,-1.0856865696241471,0.96332678892915,-0.09303327602558888,0.6542378797358372,-0.3968372312992821,-0.4179564662696217,-0.9501872723588237,0.8902048836362509,-0.8443887749748965,-0.8305173411688848,-0.2223412263681527,-0.9400463473991381,-1.1527520188624707,0.12110577433226508,-0.18964541124712458,0.6738691373877929,-0.34626231038498445,-0.4055719511283978,0.3894630136237581,-0.024568165731576,-0.09345191277944498,0.012856819122703636,1.0892906427197246,0.09305529189094361,-0.34182341333831395,0.20224163597537825,0.19503342792125053,0.011382915106085198,0.9019248608032051,1.5480313461945165,1.998230433753474,0.8172119940755641,0.05819638132548888,2.1896518263534976,0.29000094322949327,-0.567759659112568,0.5598030434075434,0.23852266056450963,0.924508372122354,-0.30885790540483476,-0.4400628403656004,-0.578280504434118,-0.506989685779031,-0.4287988365009115,-0.611564555324477,-0.8259917562093902,1
0.726427593246776,-0.1266477720883098,-0.29421482445427577,-0.18490896252714858,0.25755626794051245,0.5153018617929042,0.35808408803453284,-1.3272286985183188,0.12397713405887273,1.8902729541269803,0.4388421995750046,-0.4064490293153945,0.6084714367740748,0.1813787366520467,-0.2739608363688819,0.35656716598415783,0.45607718726265395,-0.3651934590486628,-0.3765653754463757,-0.6265880675762245,-0.4502844469047842,-0.4421380301051677,-0.35623661461831857,-0.526280742653816,-0.3260329686426468,-0.3593221275757016,-0.361201802022719,-0.33146433522432567,-0.3772493272129115,-0.09973411106981181,-0.21400378145656884,0.4973837257529186,-0.308097122711546,-1.036341419575442,-0.7496566984108902,-0.8173014740381758,-0.48402467869584836,-0.5610937177082274,0.6962829066008596,0.1379516692345051,-0.10931398671053993,-0.005966997271411444,-0.5566582172857312,-0.30090520912972574,1.017821175749923,0.5522925961831575,0.8788520012490558,1.1001947208135934,1.9026293137228996,1.7858593006903039,1
-0.16108594913879537,-0.7857874778258004,0.6645934909651288,0.8248207136438803,-1.6064028540995665,0.03377451839052093,1.335725354766318,0.6314645299764221,-0.07546407147820086,-0.6435293876537924,-0.16813005078641946,0.37984911575665975,-0.0679050927285868,-0.40794093627792294,-0.2680488309347603,-0.25017311806797604,-0.29988708379988727,-0.34909609503425654,-0.33442170121016707,-0.6539017165336282,-0.48705446720252876,-0.4694839323307153,0.12054483800042472,0.8425997276066496,-0.31199383670399006,-0.34460428284973105,-0.3502120239623153,-0.6035280811156832,-0.972222763956331,0.7880814381403729,0.6379604462555092,1.2367781179662822,1.300004410607197,1.1543069958284535,0.19000120985119057,-0.5050565303857482,0.7929566940121922,0.6105648550776892,-0.008646050123660818,-0.549598680816492,-0.10145010559436439,-0.2354762698120252,-0.3195325389420708,-0.31374983092222664,-0.44318498097663717,0.16540868937534597,0.07249107895234064,0.513805894739281,0.6154875152968173,1.368636534538958,1
0.7667691179006656,-0.631465086403134,-0.2938241352643081,-0.4483464836563483,0.16135062736331104,-0.08674549163036488,0.178550432758608,-1.4008563577675934,0.05500414395702571,-0.7322903300919422,-0.7168508123777917,-0.4462671671937575,0.6350195059603191,0.18807864991358123,-0.024610624924144488,0.37575696374024115,0.4874887661430507,-0.3422471567906083,-0.3220383522873181,-0.6652757287094384,-0.4966386874354077,-0.45514854360183127,-0.5896225620056301,-0.015184544301518185,-0.32115896444228104,-0.35265445910885773,-0.37109983239422734,-0.9609027390702768,-0.6765288671283445,0.15488317281673933,0.07149167902373131,-0.3867277518741656,0.5712587750572775,1.2348187828507857,1.6096655652525147,-0.4865523403009392,-0.08538624429020791,0.8239051063333033,0.5410347824699373,0.10728776819052205,-0.1548176094798665,0.35576045852778876,0.7006124006555502,-0.3140572349217372,-0.44600040102911176,-0.5848456117434758,-0.556126504179474,-0.6042623303907103,-0.6994701349756717,0.5893734450923818,0
-0.9275749175626979,0.14276250446312477,0.8945671924950046,0.8126091391881372,-1.1814755004643325,-0.480066300742946,0.5991446720261696,1.1864800703190255,-0.5271005764668794,-0.7286568412202051,0.11040295438215697,0.8957115980611473,-0.8562438369390548,-0.8337914627079319,-0.4892476228592051,-0.9560835355238642,-1.1704862312931015,1.6525994893694869,0.5402331800337918,0.30621976854753163,-0.34261142269910616,-0.39629686963782196,0.36100869677626923,0.6073195810751049,0.0936412825167707,0.17876715421563508,1.706116036750364,0.1849796350484959,-0.22664436525200818,0.5858215870031573,0.6114533700700486,0.3329696761765789,1.1643204247292867,1.8179096419842067,2.296635248354998,1.0827973510971793,0.4404572390562397,3.962004537460048,-0.5177698836199167,-0.5526623108937935,-0.0039532494258578185,-0.31599584077430504,0.7390682435264134,-0.3116466567960785,-0.44393347069790484,-0.582797867080918,-0.6008130683199431,-0.6487567003636358,-0.816876325196772,-0.8287250074712681,1
1.402148131199427,-1.1624387382472234,0.83635132326394,0.6856998311347883,-0.38410678918741453,-0.9268058867602147,-1.2568415700354614,-0.8488649207805764,-0.5463242365794239,-0.16643005294447147,0.6736659316097402,-1.1669723128630218,1.035620960891519,0.8093624526086896,-0.38909388407916373,0.8260318610883166,1.0460585027653106,-0.2113366289658214,0.16944408152793872,-0.4000654482463384,-0.13433544886317295,-0.19070869900829443,2.1632232945382905,-0.45847065421759897,-0.2980594003057179,-0.31890275093975406,-0.2740282796054249,0.4365948817566188,0.5247212190252745,0.7352348479422431,-0.07357572590684867,-0.8454411865050334,-2.3458169776328583,-1.7853295705806136,-1.3913939353976426,-0.3773201179386719,0.40318210934815835,-0.5721418222056384,-0.3601824216100256,-0.9009225299513778,-0.42631237888880114,-0.8278528100764821,-0.9705910799073836,3.4430587740321457,2.8652105447674283,2.1683565673648624,2.378075493571917,0.7450225971776174,1.2570963292475121,-0.8194991882386623,0
0.2725854408905179,-0.9662662067777323,0.17638374301410897,1.05704364012232,-0.6528723549939319,-0.7121828400662193,0.4020662284836551,0.3640473903895766,0.7901810993445844,-0.009967572957423378,0.5393983156504,0.03590634200833109,0.2729495442355227,-0.16784483861188307,-0.2681343036729286,0.027325064483372862,0.04494482457347374,-0.24317193736759754,-0.06527321526125457,-0.24509052741705808,-0.42046545049705325,-0.37843850637252174,0.9899083478546725,1.7263539121173714,-0.3011288436028495,-0.3295036223505786,-0.3340912727680083,-0.15550343927655813,0.05052432962389719,0.7465198497589416,1.2285157469159107,1.0881281362865125,0.8038455146270569,-0.4040061324548697,-0.5455417398070719,-1.0396423731304474,1.232098812667559,-0.4737954956054217,0.32833302858325064,-1.783192791672311,0.17653427444442396,0.4696602358546132,0.06244721808717346,-0.3127988689093521,0.6382521955697231,1.0066999352088764,1.3761763491217631,2.351345091006361,2.2263803151735018,1.824235902365097,1
0.9483059788431689,-1.0578133881301615,0.656159257885083,0.7414836182804108,1.653362468722696,-0.7335612762276056,-0.8531071512733965,-0.11234825151123436,-0.1656752793242799,-0.8663586541756311,0.26813641829992974,-0.6496027327440556,0.7615349276312036,0.3791866660846721,-0.30598349391642615,0.5292753457889002,0.6695831957412184,-0.32675545875400913,-0.06617105985688779,0.17990059451298854,-0.07183639925320269,0.01735686894735642,-0.581535241654178,-0.7249758853899793,-0.0870238504829549,-0.005778718515921708,0.9783163780074321,0.4440406134659236,0.6282568250092032,-0.31722296568195407,-0.38022589735758816,0.9537722809969998,-0.5808539043489575,-1.183693949761597,-0.795276789886571,0.6407797147407494,-0.8136307469019554,-0.4745078169785623,0.08810591324021762,0.7764287375067427,-0.10519117525157388,-0.6076248632079614,-0.8673320965719171,2.8015044155139384,4.736620253647264,3.668433815981458,2.9668677482641996,0.9874535865408995,0.19938677640998873,-0.8125184352831927,0
0.47429306415996597,-0.5843836788504561,0.47506878381847095,0.5857834020095285,0.514594450592695,-0.04090380062204732,0.05808022565411363,-0.7039116238159735,-0.2748711319706694,-0.13291297192354956,0.3206040713055794,-0.49024981878356017,0.6317481798994553,0.719309134083019,0.2238878210654758,0.607405236652949,0.7449246211001044,-0.1949471463983364,-0.13322163382565103,-0.571540696598273,-0.14978003509393079,-0.11968297331585605,0.5838675681963728,1.2634933000404613,-0.2150171971421183,-0.20023221125812724,0.5611546856677817,0.4636470206025733,0.49960406963709325,1.1489483971287133,0.8995200501073829,0.5539713166296241,-0.5995684082270673,-0.9268674982134385,-0.5560810505838476,0.6078121468919636,1.5525475261737274,-0.4501431881927299,-0.2547850791282187,-0.8202745381867351,-0.3915738749289964,-0.6823639594095519,-0.755776517398422,-0.20282785250888752,0.42939838478274095,0.25085936768999795,0.14285478207592617,-0.7251882393430182,-0.7349887314385686,-0.808437559602357,0
